4864,"{'data_id': 17, 'name': 'KFC 강남역점', 'address': '서초구 서초구 서초대로77길 15', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/ygee/223534001274', 'chunk_index': 36}"
4865,"{'data_id': 17, 'name': 'KFC 강남역점', 'address': '서초구 서초구 서초대로77길 15', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/ygee/223534001274', 'chunk_index': 37}"
4866,"{'data_id': 17, 'name': 'KFC 강남역점', 'address': '서초구 서초구 서초대로77길 15', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/ygee/223534001274', 'chunk_index': 38}"
4867,"{'data_id': 17, 'name': 'KFC 강남역점', 'address': '서초구 서초구 서초대로77길 15', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/ygee/223534001274', 'chunk_index': 39}"
4868,"{'data_id': 17, 'name': 'KFC 강남역점', 'address': '서초구 서초구 서초대로77길 15', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/ygee/223534001274', 'chunk_index': 40}"
4869,"{'data_id': 17, 'name': 'KFC 강남역점', 'address': '서초구 서초구 서초대로77길 15', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/ygee/223534001274', 'chunk_index': 41}"
4870,"{'data_id': 17, 'name': 'KFC 강남역점', 'address': '서초구 서초구 서초대로77길 15', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/ygee/223534001274', 'chunk_index': 42}"
4871,"{'data_id': 17, 'name': 'KFC 강남역점', 'address': '서초구 서초구 서초대로77길 15', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/ygee/223534001274', 'chunk_index': 43}"
4872,"{'data_id': 17, 'name': 'KFC 강남역점', 'address': '서초구 서초구 서초대로77길 15', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/ygee/223534001274', 'chunk_index': 44}"
4873,"{'data_id': 17, 'name': 'KFC 강남역점', 'address': '서초구 서초구 서초대로77길 15', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/ygee/223534001274', 'chunk_index': 45}"
4874,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 0}"
4875,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 1}"
4876,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 2}"
4877,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 3}"
4878,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 4}"
4879,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 5}"
4880,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 6}"
4881,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 7}"
4882,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 8}"
4883,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 9}"
4884,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 10}"
4885,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 11}"
4886,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 12}"
4887,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 13}"
4888,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 14}"
4889,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 15}"
4890,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 16}"
4891,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 17}"
4892,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 18}"
4893,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 19}"
4894,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 20}"
4895,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 21}"
4896,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 22}"
4897,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 23}"
4898,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 24}"
4899,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 25}"
4900,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 26}"
4901,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 27}"
4902,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 28}"
4903,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 29}"
4904,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 30}"
4905,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 31}"
4906,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 32}"
4907,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 33}"
4908,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 34}"
4909,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 35}"
4910,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 36}"
4911,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 37}"
4912,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 38}"
4913,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 39}"
4914,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 40}"
4915,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 41}"
4916,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 42}"
4917,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 43}"
4918,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 44}"
4919,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 45}"
4920,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 46}"
4921,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 47}"
4922,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 48}"
4923,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'google', 'content_index': 49}"
4924,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 0}"
4925,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 1}"
4926,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 2}"
4927,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 3}"
4928,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 4}"
4929,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 5}"
4930,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 6}"
4931,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 7}"
4932,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 8}"
4933,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 9}"
4934,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 10}"
4935,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 11}"
4936,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 12}"
4937,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 13}"
4938,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/mokeya1/222998484976', 'chunk_index': 14}"
4939,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 1, 'link': 'https://blog.naver.com/jianday_/223339661246', 'chunk_index': 0}"
4940,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 1, 'link': 'https://blog.naver.com/jianday_/223339661246', 'chunk_index': 1}"
4941,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 1, 'link': 'https://blog.naver.com/jianday_/223339661246', 'chunk_index': 2}"
4942,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 1, 'link': 'https://blog.naver.com/jianday_/223339661246', 'chunk_index': 3}"
4943,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 1, 'link': 'https://blog.naver.com/jianday_/223339661246', 'chunk_index': 4}"
4944,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 1, 'link': 'https://blog.naver.com/jianday_/223339661246', 'chunk_index': 5}"
4945,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 1, 'link': 'https://blog.naver.com/jianday_/223339661246', 'chunk_index': 6}"
4946,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 1, 'link': 'https://blog.naver.com/jianday_/223339661246', 'chunk_index': 7}"
4947,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 0}"
4948,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 1}"
4949,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 2}"
4950,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 3}"
4951,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 4}"
4952,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 5}"
4953,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 6}"
4954,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 7}"
4955,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 8}"
4956,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 9}"
4957,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 10}"
4958,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 11}"
4959,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 12}"
4960,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 13}"
4961,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 14}"
4962,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 15}"
4963,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 16}"
4964,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 17}"
4965,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 18}"
4966,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 19}"
4967,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 20}"
4968,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 21}"
4969,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 22}"
4970,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 23}"
4971,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 24}"
4972,"{'data_id': 18, 'name': '힘난다버거 강남역점', 'address': '강남대로84길 15 102-1호', 'content_type': 'naver_blog', 'blog_index': 2, 'link': 'https://blog.naver.com/melody__o__a_/223523131970', 'chunk_index': 25}"
4973,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 0}"
4974,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 1}"
4975,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 2}"
4976,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 3}"
4977,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 4}"
4978,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 5}"
4979,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 6}"
4980,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 7}"
4981,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 8}"
4982,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 9}"
4983,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 10}"
4984,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 11}"
4985,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 12}"
4986,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 13}"
4987,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 14}"
4988,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 15}"
4989,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 16}"
4990,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 17}"
4991,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 18}"
4992,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 19}"
4993,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 20}"
4994,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 21}"
4995,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 22}"
4996,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 23}"
4997,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'google', 'content_index': 24}"
4998,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 0}"
4999,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 1}"
5000,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 2}"
5001,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 3}"
5002,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 4}"
5003,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 5}"
5004,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 6}"
5005,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 7}"
5006,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 8}"
5007,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 9}"
5008,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 10}"
5009,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 11}"
5010,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 12}"
5011,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 13}"
5012,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 14}"
5013,"{'data_id': 19, 'name': '슈퍼심플 강남점', 'address': '강남구 테헤란로8길 28 1 층', 'content_type': 'naver_blog', 'blog_index': 0, 'link': 'https://blog.naver.com/kooltz1018/223030996473', 'chunk_index': 15}"
